doc_id,keyword,difficulty,question_template,suggested_answer_length
cc_news_286_Redshirt Report: Tre Swilling,Swilling,advanced,Swillingの応用例を挙げてください。,3-5文
cc_news_286_Redshirt Report: Tre Swilling,Swilling,advanced,Swillingの課題と解決策は何ですか？,3-5文
cc_news_286_Redshirt Report: Tre Swilling,compete,intermediate,competeはどのように使われますか？,2-3文
cc_news_286_Redshirt Report: Tre Swilling,compete,intermediate,competeの利点は何ですか？,2-3文
cc_news_286_Redshirt Report: Tre Swilling,and,basic,andとは何ですか？,1-2文
cc_news_286_Redshirt Report: Tre Swilling,and,basic,andについて説明してください。,1-2文
cc_news_287_JOL Podcast 4/24,Jacketsonline,advanced,Jacketsonlineの応用例を挙げてください。,3-5文
cc_news_287_JOL Podcast 4/24,Jacketsonline,advanced,Jacketsonlineの課題と解決策は何ですか？,3-5文
cc_news_287_JOL Podcast 4/24,publisher,advanced,publisherの応用例を挙げてください。,3-5文
cc_news_287_JOL Podcast 4/24,publisher,advanced,publisherの課題と解決策は何ですか？,3-5文
cc_news_287_JOL Podcast 4/24,spring,intermediate,springはどのように使われますか？,2-3文
cc_news_287_JOL Podcast 4/24,spring,intermediate,springの利点は何ですか？,2-3文
cc_news_288_Jackets have impressed Johnson,impressed,advanced,impressedの応用例を挙げてください。,3-5文
cc_news_288_Jackets have impressed Johnson,impressed,advanced,impressedの課題と解決策は何ですか？,3-5文
cc_news_288_Jackets have impressed Johnson,Johnson,intermediate,Johnsonはどのように使われますか？,2-3文
cc_news_288_Jackets have impressed Johnson,Johnson,intermediate,Johnsonの利点は何ですか？,2-3文
cc_news_288_Jackets have impressed Johnson,Georgia,intermediate,Georgiaはどのように使われますか？,2-3文
cc_news_288_Jackets have impressed Johnson,Georgia,intermediate,Georgiaの利点は何ですか？,2-3文
cc_news_289_IDNR waiting on deer disease r,Illinois,advanced,Illinoisの応用例を挙げてください。,3-5文
cc_news_289_IDNR waiting on deer disease r,Illinois,advanced,Illinoisの課題と解決策は何ですか？,3-5文
cc_news_289_IDNR waiting on deer disease r,Wasting,basic,Wastingとは何ですか？,1-2文
cc_news_289_IDNR waiting on deer disease r,Wasting,basic,Wastingについて説明してください。,1-2文
cc_news_289_IDNR waiting on deer disease r,disease,intermediate,diseaseはどのように使われますか？,2-3文
cc_news_289_IDNR waiting on deer disease r,disease,intermediate,diseaseの利点は何ですか？,2-3文
cc_news_290_Macon Co. History Museum shutt,renovations,advanced,renovationsの応用例を挙げてください。,3-5文
cc_news_290_Macon Co. History Museum shutt,renovations,advanced,renovationsの課題と解決策は何ですか？,3-5文
cc_news_290_Macon Co. History Museum shutt,February,advanced,Februaryの応用例を挙げてください。,3-5文
cc_news_290_Macon Co. History Museum shutt,February,advanced,Februaryの課題と解決策は何ですか？,3-5文
cc_news_290_Macon Co. History Museum shutt,History,intermediate,Historyはどのように使われますか？,2-3文
cc_news_290_Macon Co. History Museum shutt,History,intermediate,Historyの利点は何ですか？,2-3文
cc_news_291_Secretary of State to soon rol,Secretary,advanced,Secretaryの応用例を挙げてください。,3-5文
cc_news_291_Secretary of State to soon rol,Secretary,advanced,Secretaryの課題と解決策は何ですか？,3-5文
cc_news_291_Secretary of State to soon rol,available,advanced,availableの応用例を挙げてください。,3-5文
cc_news_291_Secretary of State to soon rol,available,advanced,availableの課題と解決策は何ですか？,3-5文
cc_news_291_Secretary of State to soon rol,disorder,advanced,disorderの応用例を挙げてください。,3-5文
cc_news_291_Secretary of State to soon rol,disorder,advanced,disorderの課題と解決策は何ですか？,3-5文
cc_news_292_Illini grab first Big 10 win o,Illinois,advanced,Illinoisの応用例を挙げてください。,3-5文
cc_news_292_Illini grab first Big 10 win o,Illinois,advanced,Illinoisの課題と解決策は何ですか？,3-5文
cc_news_292_Illini grab first Big 10 win o,Buckeyes,advanced,Buckeyesの応用例を挙げてください。,3-5文
cc_news_292_Illini grab first Big 10 win o,Buckeyes,advanced,Buckeyesの課題と解決策は何ですか？,3-5文
cc_news_292_Illini grab first Big 10 win o,Illini,intermediate,Illiniはどのように使われますか？,2-3文
cc_news_292_Illini grab first Big 10 win o,Illini,intermediate,Illiniの利点は何ですか？,2-3文
cc_news_293_Did Vogue Actually 'Love' Kend,Advertisement,advanced,Advertisementの応用例を挙げてください。,3-5文
cc_news_293_Did Vogue Actually 'Love' Kend,Advertisement,advanced,Advertisementの課題と解決策は何ですか？,3-5文
cc_news_293_Did Vogue Actually 'Love' Kend,collection,advanced,collectionの応用例を挙げてください。,3-5文
cc_news_293_Did Vogue Actually 'Love' Kend,collection,advanced,collectionの課題と解決策は何ですか？,3-5文
cc_news_293_Did Vogue Actually 'Love' Kend,September,advanced,Septemberの応用例を挙げてください。,3-5文
cc_news_293_Did Vogue Actually 'Love' Kend,September,advanced,Septemberの課題と解決策は何ですか？,3-5文
cc_news_293_Did Vogue Actually 'Love' Kend,Kendall,basic,Kendallとは何ですか？,1-2文
cc_news_293_Did Vogue Actually 'Love' Kend,Kendall,basic,Kendallについて説明してください。,1-2文
cc_news_294_Scarlett Johnasson Says Monoga,Advertisement,advanced,Advertisementの応用例を挙げてください。,3-5文
cc_news_294_Scarlett Johnasson Says Monoga,Advertisement,advanced,Advertisementの課題と解決策は何ですか？,3-5文
cc_news_294_Scarlett Johnasson Says Monoga,interview,advanced,interviewの応用例を挙げてください。,3-5文
cc_news_294_Scarlett Johnasson Says Monoga,interview,advanced,interviewの課題と解決策は何ですか？,3-5文
cc_news_294_Scarlett Johnasson Says Monoga,marriage,advanced,marriageの応用例を挙げてください。,3-5文
cc_news_294_Scarlett Johnasson Says Monoga,marriage,advanced,marriageの課題と解決策は何ですか？,3-5文
cc_news_294_Scarlett Johnasson Says Monoga,Scarlett,advanced,Scarlettの応用例を挙げてください。,3-5文
cc_news_294_Scarlett Johnasson Says Monoga,Scarlett,advanced,Scarlettの課題と解決策は何ですか？,3-5文
cc_news_295_ISIS Claims Responsibility for,Turkish,intermediate,Turkishはどのように使われますか？,2-3文
cc_news_295_ISIS Claims Responsibility for,Turkish,intermediate,Turkishの利点は何ですか？,2-3文
cc_news_295_ISIS Claims Responsibility for,people,intermediate,peopleはどのように使われますか？,2-3文
cc_news_295_ISIS Claims Responsibility for,people,intermediate,peopleの利点は何ですか？,2-3文
cc_news_295_ISIS Claims Responsibility for,Turkey,intermediate,Turkeyはどのように使われますか？,2-3文
cc_news_295_ISIS Claims Responsibility for,Turkey,intermediate,Turkeyの利点は何ですか？,2-3文
cc_news_296_Beyoncé Chose Her Mom Over Coa,Advertisement,advanced,Advertisementの応用例を挙げてください。,3-5文
cc_news_296_Beyoncé Chose Her Mom Over Coa,Advertisement,advanced,Advertisementの課題と解決策は何ですか？,3-5文
cc_news_296_Beyoncé Chose Her Mom Over Coa,which,intermediate,whichはどのように使われますか？,2-3文
cc_news_296_Beyoncé Chose Her Mom Over Coa,which,intermediate,whichの利点は何ですか？,2-3文
cc_news_296_Beyoncé Chose Her Mom Over Coa,that,intermediate,thatはどのように使われますか？,2-3文
cc_news_296_Beyoncé Chose Her Mom Over Coa,that,intermediate,thatの利点は何ですか？,2-3文
cc_news_297_Journalist Who Broke Story of ,Milashina,advanced,Milashinaの応用例を挙げてください。,3-5文
cc_news_297_Journalist Who Broke Story of ,Milashina,advanced,Milashinaの課題と解決策は何ですか？,3-5文
cc_news_297_Journalist Who Broke Story of ,Chechnya,advanced,Chechnyaの応用例を挙げてください。,3-5文
cc_news_297_Journalist Who Broke Story of ,Chechnya,advanced,Chechnyaの課題と解決策は何ですか？,3-5文
cc_news_297_Journalist Who Broke Story of ,that,intermediate,thatはどのように使われますか？,2-3文
cc_news_297_Journalist Who Broke Story of ,that,intermediate,thatの利点は何ですか？,2-3文
cc_news_298_How Do You Talk to Your Kids A,Advertisement,advanced,Advertisementの応用例を挙げてください。,3-5文
cc_news_298_How Do You Talk to Your Kids A,Advertisement,advanced,Advertisementの課題と解決策は何ですか？,3-5文
cc_news_298_How Do You Talk to Your Kids A,relationships,advanced,relationshipsの応用例を挙げてください。,3-5文
cc_news_298_How Do You Talk to Your Kids A,relationships,advanced,relationshipsの課題と解決策は何ですか？,3-5文
cc_news_298_How Do You Talk to Your Kids A,physically,advanced,physicallyの応用例を挙げてください。,3-5文
cc_news_298_How Do You Talk to Your Kids A,physically,advanced,physicallyの課題と解決策は何ですか？,3-5文
cc_news_298_How Do You Talk to Your Kids A,discussed,advanced,discussedの応用例を挙げてください。,3-5文
cc_news_298_How Do You Talk to Your Kids A,discussed,advanced,discussedの課題と解決策は何ですか？,3-5文
cc_news_298_How Do You Talk to Your Kids A,emotional,advanced,emotionalの応用例を挙げてください。,3-5文
cc_news_298_How Do You Talk to Your Kids A,emotional,advanced,emotionalの課題と解決策は何ですか？,3-5文
cc_news_299_Is Orlando Bloom Taking Dating,Advertisement,advanced,Advertisementの応用例を挙げてください。,3-5文
cc_news_299_Is Orlando Bloom Taking Dating,Advertisement,advanced,Advertisementの課題と解決策は何ですか？,3-5文
cc_news_299_Is Orlando Bloom Taking Dating,Coachella,advanced,Coachellaの応用例を挙げてください。,3-5文
cc_news_299_Is Orlando Bloom Taking Dating,Coachella,advanced,Coachellaの課題と解決策は何ですか？,3-5文
cc_news_299_Is Orlando Bloom Taking Dating,Leonardo,advanced,Leonardoの応用例を挙げてください。,3-5文
cc_news_299_Is Orlando Bloom Taking Dating,Leonardo,advanced,Leonardoの課題と解決策は何ですか？,3-5文
cc_news_299_Is Orlando Bloom Taking Dating,DiCaprio,advanced,DiCaprioの応用例を挙げてください。,3-5文
cc_news_299_Is Orlando Bloom Taking Dating,DiCaprio,advanced,DiCaprioの課題と解決策は何ですか？,3-5文
cc_news_300_Prince's Doctor Reportedly Wro,prescription,advanced,prescriptionの応用例を挙げてください。,3-5文
cc_news_300_Prince's Doctor Reportedly Wro,prescription,advanced,prescriptionの課題と解決策は何ですか？,3-5文
cc_news_300_Prince's Doctor Reportedly Wro,discovered,advanced,discoveredの応用例を挙げてください。,3-5文
cc_news_300_Prince's Doctor Reportedly Wro,discovered,advanced,discoveredの課題と解決策は何ですか？,3-5文
cc_news_300_Prince's Doctor Reportedly Wro,suitcase,advanced,suitcaseの応用例を挙げてください。,3-5文
cc_news_300_Prince's Doctor Reportedly Wro,suitcase,advanced,suitcaseの課題と解決策は何ですか？,3-5文
cc_news_300_Prince's Doctor Reportedly Wro,bottles,intermediate,bottlesはどのように使われますか？,2-3文
cc_news_300_Prince's Doctor Reportedly Wro,bottles,intermediate,bottlesの利点は何ですか？,2-3文
cc_news_301_Mark Hamill's Tribute to Carri,Advertisement,advanced,Advertisementの応用例を挙げてください。,3-5文
cc_news_301_Mark Hamill's Tribute to Carri,Advertisement,advanced,Advertisementの課題と解決策は何ですか？,3-5文
cc_news_301_Mark Hamill's Tribute to Carri,memories,advanced,memoriesの応用例を挙げてください。,3-5文
cc_news_301_Mark Hamill's Tribute to Carri,memories,advanced,memoriesの課題と解決策は何ですか？,3-5文
cc_news_301_Mark Hamill's Tribute to Carri,thinking,advanced,thinkingの応用例を挙げてください。,3-5文
cc_news_301_Mark Hamill's Tribute to Carri,thinking,advanced,thinkingの課題と解決策は何ですか？,3-5文
cc_news_301_Mark Hamill's Tribute to Carri,jumpsuit,advanced,jumpsuitの応用例を挙げてください。,3-5文
cc_news_301_Mark Hamill's Tribute to Carri,jumpsuit,advanced,jumpsuitの課題と解決策は何ですか？,3-5文
cc_news_302_A Mildly Horrifying Year in Se,moisturizer,advanced,moisturizerの応用例を挙げてください。,3-5文
cc_news_302_A Mildly Horrifying Year in Se,moisturizer,advanced,moisturizerの課題と解決策は何ですか？,3-5文
