doc_id,keyword,difficulty,category,frequency,context
cc_news_319_Thumbtack Releases New Researc,FRANCISCO,advanced,technical_term,1,Thumbtack Releases New Research on Millennial Entrepreneurship SAN FRANCISCO--(BUSINESS WIRE)--May 3
cc_news_319_Thumbtack Releases New Researc,BUSINESS,advanced,technical_term,2,com KEYWORD: UNITED STATES NORTH AMERICA CALIFORNIA INDUSTRY KEYWORD: TECHNOLOGY DATA MANAGEMENT INT
cc_news_319_Thumbtack Releases New Researc,PROFESSIONAL,advanced,technical_term,1,com KEYWORD: UNITED STATES NORTH AMERICA CALIFORNIA INDUSTRY KEYWORD: TECHNOLOGY DATA MANAGEMENT INT
cc_news_320_Michigan AG seeks university e,Michigan,advanced,other,5,"Michigan AG seeks university emails, texts in Nassar review LANSING, Mich"
cc_news_320_Michigan AG seeks university e,university,advanced,other,6,"Michigan AG seeks university emails, texts in Nassar review LANSING, Mich"
cc_news_320_Michigan AG seeks university e,gymnastics,advanced,other,3,9 are records related to three people who have been under heightened scrutiny since Nassar was fired
cc_news_320_Michigan AG seeks university e,LANSING,advanced,technical_term,1,"Michigan AG seeks university emails, texts in Nassar review LANSING, Mich"
cc_news_320_Michigan AG seeks university e,FBI,advanced,technical_term,2,"In March, Strampel told a campus detective and an FBI agent that he did not follow up because having"
cc_news_320_Michigan AG seeks university e,USA,advanced,technical_term,2,"Victims blamed Michigan State, USA Gymnastics and the U"
cc_news_321_Celeb birthdays for the week o,Actress,basic,other,29,"Actress Claire Forlani (""Meet Joe Black,"" ''CSI: NY"") is 46"
cc_news_321_Celeb birthdays for the week o,Country,basic,other,12,Country singer Sharon White of The Whites is 64
cc_news_321_Celeb birthdays for the week o,Walking,intermediate,other,3,"Actress Laurie Holden (""The Walking Dead"") is 48"
cc_news_321_Celeb birthdays for the week o,DJ,advanced,technical_term,2,DJ Homicide of Sugar Ray is 47
cc_news_321_Celeb birthdays for the week o,Drummer,basic,other,5,"Drummer Bobby Colomby of Blood, Sweat and Tears is 73"
cc_news_321_Celeb birthdays for the week o,Guitarist,advanced,other,10,Guitarist Chuck Mead (BR549) is 57
cc_news_321_Celeb birthdays for the week o,American,advanced,other,3,"Actress Sarah Paulson (""American Horror Story"") is 43"
"cc_news_322_Athletic acts quickly, signs M",Laporte,intermediate,other,3,"Athletic acts quickly, signs Martinez to replace Laporte MADRID (AP) — Athletic Bilbao didn't take l"
"cc_news_322_Athletic acts quickly, signs M",Athletic,advanced,other,3,"Athletic acts quickly, signs Martinez to replace Laporte MADRID (AP) — Athletic Bilbao didn't take l"
"cc_news_322_Athletic acts quickly, signs M",Martinez,advanced,other,3,The 26-year-old Martinez had been with Real Sociedad since 2011
cc_news_323_USA Hockey won't name replacem,Hockey,intermediate,other,4,USA Hockey won't name replacement for late GM Jim Johannson USA Hockey will not replace Jim Johannso
cc_news_323_USA Hockey won't name replacem,USA,advanced,technical_term,3,USA Hockey won't name replacement for late GM Jim Johannson USA Hockey will not replace Jim Johannso
cc_news_323_USA Hockey won't name replacem,Johannson,advanced,other,5,USA Hockey won't name replacement for late GM Jim Johannson USA Hockey will not replace Jim Johannso
"cc_news_324_Keio Plaza Hotel Tokyo Hosts """,KEYWORD,advanced,technical_term,2,jp KEYWORD: ASIA PACIFIC JAPAN INDUSTRY KEYWORD: ENTERTAINMENT ARTS/MUSEUMS TRAVEL LODGING RESTAURAN
"cc_news_324_Keio Plaza Hotel Tokyo Hosts """,PACIFIC,advanced,technical_term,1,jp KEYWORD: ASIA PACIFIC JAPAN INDUSTRY KEYWORD: ENTERTAINMENT ARTS/MUSEUMS TRAVEL LODGING RESTAURAN
"cc_news_324_Keio Plaza Hotel Tokyo Hosts """,INDUSTRY,advanced,technical_term,1,jp KEYWORD: ASIA PACIFIC JAPAN INDUSTRY KEYWORD: ENTERTAINMENT ARTS/MUSEUMS TRAVEL LODGING RESTAURAN
"cc_news_324_Keio Plaza Hotel Tokyo Hosts """,ENTERTAINMENT,advanced,technical_term,1,jp KEYWORD: ASIA PACIFIC JAPAN INDUSTRY KEYWORD: ENTERTAINMENT ARTS/MUSEUMS TRAVEL LODGING RESTAURAN
"cc_news_324_Keio Plaza Hotel Tokyo Hosts """,MUSEUMS,advanced,technical_term,1,jp KEYWORD: ASIA PACIFIC JAPAN INDUSTRY KEYWORD: ENTERTAINMENT ARTS/MUSEUMS TRAVEL LODGING RESTAURAN
"cc_news_324_Keio Plaza Hotel Tokyo Hosts """,TRAVEL,advanced,technical_term,1,jp KEYWORD: ASIA PACIFIC JAPAN INDUSTRY KEYWORD: ENTERTAINMENT ARTS/MUSEUMS TRAVEL LODGING RESTAURAN
cc_news_325_Colombia suspends peace talks ,Santos,intermediate,other,3,"Colombia suspends peace talks with ELN rebels over bombings BOGOTA, Colombia (AP) — Colombian Presid"
cc_news_325_Colombia suspends peace talks ,killed,intermediate,other,3,"Colombia suspends peace talks with ELN rebels over bombings BOGOTA, Colombia (AP) — Colombian Presid"
cc_news_325_Colombia suspends peace talks ,Colombia,advanced,other,6,"Colombia suspends peace talks with ELN rebels over bombings BOGOTA, Colombia (AP) — Colombian Presid"
cc_news_325_Colombia suspends peace talks ,ELN,advanced,technical_term,6,"Colombia suspends peace talks with ELN rebels over bombings BOGOTA, Colombia (AP) — Colombian Presid"
cc_news_326_Roku Adds Live and Linear News,KEYWORD,advanced,technical_term,2,com KEYWORD: UNITED STATES NORTH AMERICA CALIFORNIA INDUSTRY KEYWORD: ENTERTAINMENT TV AND RADIO TEC
cc_news_326_Roku Adds Live and Linear News,BUSINESS,advanced,technical_term,1,"--(BUSINESS WIRE)--Apr 24, 2018--Roku, Inc"
cc_news_326_Roku Adds Live and Linear News,CALIFORNIA,advanced,technical_term,1,com KEYWORD: UNITED STATES NORTH AMERICA CALIFORNIA INDUSTRY KEYWORD: ENTERTAINMENT TV AND RADIO TEC
cc_news_326_Roku Adds Live and Linear News,INDUSTRY,advanced,technical_term,1,com KEYWORD: UNITED STATES NORTH AMERICA CALIFORNIA INDUSTRY KEYWORD: ENTERTAINMENT TV AND RADIO TEC
cc_news_326_Roku Adds Live and Linear News,ENTERTAINMENT,advanced,technical_term,1,com KEYWORD: UNITED STATES NORTH AMERICA CALIFORNIA INDUSTRY KEYWORD: ENTERTAINMENT TV AND RADIO TEC
cc_news_326_Roku Adds Live and Linear News,TECHNOLOGY,advanced,technical_term,1,com KEYWORD: UNITED STATES NORTH AMERICA CALIFORNIA INDUSTRY KEYWORD: ENTERTAINMENT TV AND RADIO TEC
cc_news_326_Roku Adds Live and Linear News,ABC,advanced,technical_term,10,"Roku Adds Live and Linear News from ABC News, Cheddar, People TV and More to Growing Collection of F"
cc_news_326_Roku Adds Live and Linear News,CONSUMER,advanced,technical_term,1,com KEYWORD: UNITED STATES NORTH AMERICA CALIFORNIA INDUSTRY KEYWORD: ENTERTAINMENT TV AND RADIO TEC
cc_news_326_Roku Adds Live and Linear News,ELECTRONICS,advanced,technical_term,1,com KEYWORD: UNITED STATES NORTH AMERICA CALIFORNIA INDUSTRY KEYWORD: ENTERTAINMENT TV AND RADIO TEC
cc_news_326_Roku Adds Live and Linear News,HARDWARE,advanced,technical_term,1,com KEYWORD: UNITED STATES NORTH AMERICA CALIFORNIA INDUSTRY KEYWORD: ENTERTAINMENT TV AND RADIO TEC
cc_news_327_Spain's economy slows down sli,Spain,intermediate,other,4,Spain's economy slows down slightly to 3
cc_news_327_Spain's economy slows down sli,percent,basic,other,7,1 percent in 2017 MADRID (AP) — Official statistics show Spain's economy grew 3
cc_news_327_Spain's economy slows down sli,MADRID,advanced,technical_term,1,1 percent in 2017 MADRID (AP) — Official statistics show Spain's economy grew 3
cc_news_328_Japan approves contentious bil,house,intermediate,other,3,The more powerful lower house passed the bill last month
cc_news_328_Japan approves contentious bil,contentious,advanced,other,2,Japan approves contentious bill against planning crimes TOKYO (AP) — Japan's parliament has approved
cc_news_328_Japan approves contentious bil,planning,advanced,other,2,The law criminalizes the planning of 277 serious crimes
cc_news_329_Tunisia: Officials say man ble,Tunisia,basic,other,5,Tunisian security forces killed more than 50 alleged attackers
cc_news_329_Tunisia: Officials say man ble,standoff,advanced,other,2,"Tunisia: Officials say man blew himself up after standoff TUNIS, Tunisia (AP) — Tunisia's Interior M"
cc_news_329_Tunisia: Officials say man ble,TUNIS,advanced,technical_term,1,"Tunisia: Officials say man blew himself up after standoff TUNIS, Tunisia (AP) — Tunisia's Interior M"
cc_news_330_Exclusive Group ‘Goes it alone,KEYWORD,advanced,technical_term,2,com KEYWORD: EUROPE FRANCE INDUSTRY KEYWORD: TECHNOLOGY DATA MANAGEMENT NETWORKS SOFTWARE OTHER TECH
cc_news_330_Exclusive Group ‘Goes it alone,INDUSTRY,advanced,technical_term,1,com KEYWORD: EUROPE FRANCE INDUSTRY KEYWORD: TECHNOLOGY DATA MANAGEMENT NETWORKS SOFTWARE OTHER TECH
cc_news_330_Exclusive Group ‘Goes it alone,TECHNOLOGY,advanced,technical_term,2,com KEYWORD: EUROPE FRANCE INDUSTRY KEYWORD: TECHNOLOGY DATA MANAGEMENT NETWORKS SOFTWARE OTHER TECH
cc_news_330_Exclusive Group ‘Goes it alone,MANAGEMENT,advanced,technical_term,1,com KEYWORD: EUROPE FRANCE INDUSTRY KEYWORD: TECHNOLOGY DATA MANAGEMENT NETWORKS SOFTWARE OTHER TECH
"cc_news_331_3 dead, 2 injured as helicopte",injured,intermediate,other,4,"3 dead, 2 injured as helicopter crashes into California home NEWPORT BEACH, Calif"
"cc_news_331_3 dead, 2 injured as helicopte",people,intermediate,other,3,Four people were aboard the Robinson R44 helicopter when it went down
"cc_news_331_3 dead, 2 injured as helicopte",helicopter,advanced,other,9,"3 dead, 2 injured as helicopter crashes into California home NEWPORT BEACH, Calif"
"cc_news_331_3 dead, 2 injured as helicopte",FAA,advanced,technical_term,1,The FAA and the National Transportation Safety Board are investigating the crash
cc_news_332_France launches lottery to hel,France,intermediate,other,4,"France launches lottery to help restore chateaux, monuments PARIS (AP) — President Emmanuel Macron i"
cc_news_332_France launches lottery to hel,chateaux,advanced,other,2,"France launches lottery to help restore chateaux, monuments PARIS (AP) — President Emmanuel Macron i"
cc_news_332_France launches lottery to hel,monuments,advanced,other,2,"France launches lottery to help restore chateaux, monuments PARIS (AP) — President Emmanuel Macron i"
"cc_news_333_No, that wasn't drool on his l",Kennedy,basic,other,5,"Joe Kennedy says WASHINGTON (AP) — No, that wasn't drool on the lips of Massachusetts Rep"
"cc_news_333_No, that wasn't drool on his l",CNN,advanced,specific_name,1,""" He told CNN that Tuesday's ChapStick was ""a little too much, apparently"
"cc_news_333_No, that wasn't drool on his l",WASHINGTON,advanced,technical_term,1,"Joe Kennedy says WASHINGTON (AP) — No, that wasn't drool on the lips of Massachusetts Rep"
cc_news_334_Business Highlights,Facebook,advanced,other,7,___ Facebook drags technology companies down as stocks slide NEW YORK (AP) — Facebook falls almost 7
cc_news_334_Business Highlights,WASHINGTON,advanced,technical_term,3,___ Court filing claims Education Dept illegally got SSN data WASHINGTON (AP) — Students who were de
cc_news_334_Business Highlights,bankruptcy,advanced,other,3,"___ Claire's, the ear-piercing mall chain, files for bankruptcy NEW YORK (AP) — Claire's, the mall c"
cc_news_334_Business Highlights,US,advanced,technical_term,3,___ Trump bans US use of Venezuelan cryptocurrency WASHINGTON (AP) — The Trump administration is ban
cc_news_334_Business Highlights,CARACAS,advanced,technical_term,1,"___ Maduro's cryptocurrency 'genius' once pushed US sanctions CARACAS, Venezuela (AP) — A chief stra"
cc_news_334_Business Highlights,NEW,advanced,technical_term,4,___ Facebook drags technology companies down as stocks slide NEW YORK (AP) — Facebook falls almost 7
cc_news_334_Business Highlights,YORK,advanced,technical_term,4,___ Facebook drags technology companies down as stocks slide NEW YORK (AP) — Facebook falls almost 7
cc_news_334_Business Highlights,AP,advanced,technical_term,10,___ Facebook drags technology companies down as stocks slide NEW YORK (AP) — Facebook falls almost 7
cc_news_334_Business Highlights,FLAGSTAFF,advanced,technical_term,1,"___ Woman struck and killed by self-driving Uber vehicle FLAGSTAFF, Ariz"
cc_news_335_Things to know about mass shoo,WHAT,advanced,technical_term,2,WHAT WEAPON WAS USED IN THE SANDY HOOK SHOOTING
cc_news_335_Things to know about mass shoo,WEAPON,advanced,technical_term,1,WHAT WEAPON WAS USED IN THE SANDY HOOK SHOOTING
cc_news_335_Things to know about mass shoo,ARE,advanced,technical_term,2,ARE MASS SHOOTINGS HAPPENING MORE OFTEN
cc_news_335_Things to know about mass shoo,SHOOTINGS,advanced,technical_term,2,ARE MASS SHOOTINGS HAPPENING MORE OFTEN
cc_news_335_Things to know about mass shoo,USED,advanced,technical_term,2,WHAT WEAPON WAS USED IN THE SANDY HOOK SHOOTING
cc_news_335_Things to know about mass shoo,HAPPENING,advanced,technical_term,1,ARE MASS SHOOTINGS HAPPENING MORE OFTEN
"cc_news_336_Kochs warm to Trump policies, ",policies,advanced,other,4,"Kochs warm to Trump policies, not behavior INDIAN WELLS, Calif"
"cc_news_336_Kochs warm to Trump policies, ",behavior,advanced,other,3,"Kochs warm to Trump policies, not behavior INDIAN WELLS, Calif"
"cc_news_336_Kochs warm to Trump policies, ",INDIAN,advanced,technical_term,1,"Kochs warm to Trump policies, not behavior INDIAN WELLS, Calif"
