question,answer,question_type,source_chunk_id,doc_id,dataset_type,chunk_idx
"According to Deloitte, how will medium and large enterprises' usage of machine learning change by the end of 2018?","Deloitte predicted that medium and large enterprises would double their usage of machine learning by the end of 2018, with the number of pilots and implementations doubling.",fact,chunk_0,cc_news_59_Machine learning business use ,cc_news,0
How much did businesses spend on machine learning in 2017 and what is the expected spending by 2021?,"Businesses spent $17 billion on machine learning in 2017, and spending is expected to increase to $57.6 billion by 2021.",fact,chunk_0,cc_news_59_Machine learning business use ,cc_news,0
What factors did Deloitte identify as holding back machine learning growth?,"Deloitte identified five obstacles: too few practitioners, high costs, tools that are too young, confusing models, and business regulations.",reason,chunk_0,cc_news_59_Machine learning business use ,cc_news,0
How many smartphones did the report predict would create AR content at least once in 2018 and how many would use AR monthly?,"The report predicted one billion smartphones would create AR content at least once in 2018, and 300 million would use AR at least monthly.",fact,chunk_1,cc_news_59_Machine learning business use ,cc_news,1
What revenue did Deloitte predict for AR on smartphones by 2020 and how did that compare to 2018 levels?,"Deloitte predicted direct smartphone AR revenues would hit $1 billion by 2020, representing roughly a tenfold increase from 2018.",comparison,chunk_1,cc_news_59_Machine learning business use ,cc_news,1
Why might businesses risk falling behind if they choose not to adopt technologies like machine learning or AR?,"Because adopting these technologies can improve workflows, enable new products, and generate revenue or engagement advantages that non-adopters may miss.",reason,chunk_1,cc_news_59_Machine learning business use ,cc_news,1
How much did Deloitte expect discrete app revenues for AR content globally to be in 2018?,Deloitte expected less than $100 million in discrete app revenues for AR content globally in 2018.,fact,chunk_2,cc_news_59_Machine learning business use ,cc_news,2
"How will in-flight connectivity (IFC) change in 2018 and what share of airline passengers will have internet access, according to the report?","The report found IFC would increase by 20% in 2018, and one-quarter of all airline passengers would fly on planes with internet access.",fact,chunk_2,cc_news_59_Machine learning business use ,cc_news,2
How should developers and brands respond to the growing AR trend to stay up-to-date and engage users?,Developers and brands should integrate AR features into apps to entertain users and leverage AR to drive sales and engagement beyond standalone app purchases.,application,chunk_2,cc_news_59_Machine learning business use ,cc_news,2
"According to the text, what might businesses that aren't planning to use machine learning risk?",They may need to reconsider or risk being left behind in their industry.,fact,chunk_3,cc_news_59_Machine learning business use ,cc_news,3
Who discovered the built-in keylogger on a number of HP laptops in 2017?,"Security blogger Michael Myng, who also goes by the handle ZwClose, discovered the keylogger.",fact,chunk_0,cc_news_60_Built-in keylogger found in HP,cc_news,0
How could the hidden logging feature in the HP keyboard driver be enabled?,"The logging was disabled by default but could be enabled by setting a registry value, which required UAC (User Account Control).",application,chunk_0,cc_news_60_Built-in keylogger found in HP,cc_news,0
What action did HP take after Michael Myng reported the keylogger?,"HP confirmed the keylogger (described as a debug trace) and released a patch that removes it, with a web page listing affected models and links to updates.",fact,chunk_0,cc_news_60_Built-in keylogger found in HP,cc_news,0
Which categories of HP devices were reported as affected by the keylogger issue?,"The issue affected commercial notebooks, mobile thin clients, mobile workstations, and consumer laptops.",fact,chunk_1,cc_news_60_Built-in keylogger found in HP,cc_news,1
Why could the presence of non-malicious keylogger software still harm HP's brand image?,"Even if not malicious, the existence of surveillance-like software can undermine consumer trust and damage the company's reputation.",reason,chunk_1,cc_news_60_Built-in keylogger found in HP,cc_news,1
How did the two keylogger incidents involving HP laptops in 2017 differ in where the logging code was found?,"The earlier May 2017 incident involved a keylogger in an audio driver package, while the later discovery found logging code in the keyboard driver as a debug trace.",comparison,chunk_1,cc_news_60_Built-in keylogger found in HP,cc_news,1
What built-in software component was discovered in many HP laptops?,A built-in keylogger was found in the keyboard driver of a large number of HP laptops that saved scan codes to a WPP trace.,fact,chunk_2,cc_news_60_Built-in keylogger found in HP,cc_news,2
Why might the presence of such software drive users away from a product?,Because personal privacy is a major concern and any software that could potentially violate privacy can cause users to abandon the product.,reason,chunk_2,cc_news_60_Built-in keylogger found in HP,cc_news,2
What action should HP users take if they are concerned about the keylogger?,HP users should check HP's web page for the list of affected machines and follow the provided steps to update their machines.,application,chunk_2,cc_news_60_Built-in keylogger found in HP,cc_news,2
How much new funding was Docker reportedly about to raise and what would its total raised be?,"Docker was reportedly about to raise $75 million more, bringing its total venture funding to roughly $250 million.",fact,chunk_0,cc_news_61_Why Docker's survival depends ,cc_news,0
Why does the article argue Docker's survival depends on customers rather than investors?,"Because Docker has largely failed to convert widespread container adoption into paying enterprise customers, so sustainable customer revenue is needed instead of relying on investor cash.",reason,chunk_0,cc_news_61_Why Docker's survival depends ,cc_news,0
